"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Expression"
"Pastreoides13808",37.3813825931806,2.37988732157917,1.44696928241226,1.64473935314759,0.100023573619255,0.268033024173312,"Unchanged"
"Pastreoides61674",9.49491992263102,3.63744820988202,2.21194678279438,1.64445557107246,0.100082134379353,0.268158371592672,"Unchanged"
"Pastreoides55798",230.138190412242,-1.58068868415553,0.961318118683016,-1.64429303207251,0.100115687947138,0.268216693539567,"Unchanged"
"Pastreoides33035",138.250555518149,1.9238688034466,1.17013014960484,1.64414941713646,0.100145342408859,0.268260165548824,"Unchanged"
"Pastreoides18162",151.093002775855,1.44804308148391,0.880772853668485,1.64405961815547,0.100163888192073,0.268260165548824,"Unchanged"
"Pastreoides47094",13.36158688187,3.30687913042177,2.01149408805399,1.64399147383077,0.100177963563007,0.268260165548824,"Unchanged"
"Pastreoides20586",23.8881770737191,-2.35507903875365,1.43254192025501,-1.64398612386465,0.100179068677883,0.268260165548824,"Unchanged"
"Pastreoides14312",12.2323622283346,3.45229534994547,2.10028034174833,1.64373073504639,0.100231834334978,0.268369881412727,"Unchanged"
"Pastreoides09442",54.2837432427294,2.78513265768389,1.69482531214324,1.64331547194199,0.100317678779139,0.268536536677812,"Unchanged"
"Pastreoides20369",7.74513142248589,4.02870292468689,2.45151362170182,1.64335326918975,0.100309862794025,0.268536536677812,"Unchanged"
"Pastreoides13497",126.926873657903,1.97244601586947,1.20052903532065,1.64298068421365,0.100386929775738,0.26869030510194,"Unchanged"
"Pastreoides56961",8.54025442039802,4.01207601653323,2.44237557576218,1.64269412794189,0.1004462343363,0.268817418388433,"Unchanged"
"Pastreoides53854",10.2638679312607,3.77234365859239,2.29658280338199,1.64258987441566,0.100467817163489,0.268820367464483,"Unchanged"
"Pastreoides21958",49.1525572530782,2.12783249100183,1.29542511165075,1.64257468213685,0.100470962615812,0.268820367464483,"Unchanged"
"Pastreoides39656",12.0719489485036,3.51495940829578,2.14057478147458,1.64206335546681,0.100576874921625,0.268945636394418,"Unchanged"
"Pastreoides09623",10.817832309212,4.0348114820479,2.45689715757287,1.64223865439847,0.100540554818771,0.268945636394418,"Unchanged"
"Pastreoides08856",12.6671941573789,3.44831257507121,2.0998361695282,1.64218172117971,0.100552349639072,0.268945636394418,"Unchanged"
"Pastreoides04509",22.4812349898759,3.31290139373624,2.01738795515017,1.64217367575669,0.100554016493393,0.268945636394418,"Unchanged"
"Pastreoides09937",26.3458848568154,2.80463172858923,1.70795653933572,1.64209783094366,0.100569731137928,0.268945636394418,"Unchanged"
"Pastreoides34498",80.1906857747746,2.043764078096,1.24468941152923,1.64198719709926,0.100592657395873,0.268956234484841,"Unchanged"
"Pastreoides25101",23.7479286417695,3.20633729036934,1.95320101657898,1.6415808015425,0.100676909055833,0.269086650513805,"Unchanged"
"Pastreoides14945",75.5788852672259,2.05796703879134,1.25359843524764,1.64164774055801,0.100663027765298,0.269086650513805,"Unchanged"
"Pastreoides03360",43.1405368225643,2.08716737801539,1.27141389274296,1.64161127224473,0.100670590090306,0.269086650513805,"Unchanged"
"Pastreoides42588",1309.71755382791,1.34310450914544,0.818259961870533,1.64141540797758,0.100711213623417,0.269103639262582,"Unchanged"
"Pastreoides04648",27.1724967329391,-2.47184855142546,1.50595832878985,-1.6413791166531,0.100718742116339,0.269103639262582,"Unchanged"
"Pastreoides06846",503.192395512042,-1.29148831477024,0.786792015014713,-1.64146088181397,0.10070178088742,0.269103639262582,"Unchanged"
"Pastreoides44628",15.6111912159962,3.57455472400673,2.1780360865534,1.6411825066054,0.100759535896082,0.269181028275563,"Unchanged"
"Pastreoides16225",27.6761437810635,-2.74120362967195,1.67042371170418,-1.64102293954828,0.100792653461867,0.26923789437472,"Unchanged"
